Text	Person/num. agreement
He taught us how to be a soldier, how to close all the drills, and what to expect, the discipline and everything in the military.	0
[Oh, I almost forget, I like to close my interviews by letting the person that I spoke with make some kind of comment or maybe something about the interview or just a final thought whatever it is and when you finish your thought that will be the end of the interview.]	0
Had went out, they send somebody that way, that way the patrol while the company is set up to try to ease out to see what lies in the enemy movement out there.	0
Because we are in fear of getting in trouble, in fear of going to jail, we have fear of different things and the consequences of things.	0
I think it was couple days.	0
[I would say they, the family, my mother's family—originally, they were Baptists people, here in Jacksonville, Florida.]	0
What was Santa Fe Junior College like?	0
What was the building like?	0
So when we got up there, everything was stable.	0
Well that kind of goes back to when I was in high school, first I was introduced to how the government works back in seventh and eighth grade.	0
We didn’t have to go into battle; they was disciplined that way.	1
[The old love you don't love, you don't seem to be loving as close as you used to be when you was growing up.]	1
You can talk about something in the interview, you can talk about something we didn’t talk about, you can close out with something else, but when you’ve finish your remarks, that ’ll conclude the interview, with our thanks.	0
So that’s how that is, that’s one reason why I had my boy’s name changed.	0
So, that’s a piece of history that I walk around with.	0
See the brownie, you look down, through that little square job.	0
My grandfather Ernest Megally , he was a	0
How does this event help you deal with some of the more serious issues in the community in a constructive manner?	0
They were dedicated.	0
but I don’t know who actually was the head of it.	0
[I just remember feeling very, very angry that this thing was happening to the people in the southern states.]	0
They weren’t here but eighteen months.	0
So that was home life.	0
Another situation, no I don’t want to put this one tape I’m not gonna say that one.	0
But once I let that go and once I got comfortable in the position I was in, I really started to progress in the environment I was in really fueled and gave me what I needed to push forward.	0
Boy this gonna be alright .	0
[But it's amazing that you would have this impression of him being uncomfortable.]	0
Oh, the names of my parents?	0
[Norristown is known for its mental hospital.]	0
There are some that taught and stayed with some adults within the community, but the majority of our teachers here at Jerkins stayed in the community itself.	0
[And, what class of Jerkins were you, sir?]	0
